,TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemIncomeGroup,DemMedHomeValue,DemPctVeterans
2968,0,00060563,,1,12,0,10,15.0,15.0,8.92,,18,126,13,30,68,4,4,29,A,1,23,79.0,F,H,6.0,105000,39
2969,1,00060571,15.0,4,4,3,3,12.0,10.5,10.5,10.67,17,29,13,24,26,6,12,10,A,1,40,,M,U,,69600,28
2970,0,00060603,,2,3,1,1,20.0,15.0,11.67,20.0,26,43,10,30,33,5,14,14,A,0,14,67.0,F,H,7.0,112600,20
2971,0,00060610,,2,6,2,5,25.0,25.0,26.67,25.0,18,80,13,35,58,6,17,24,A,0,14,57.0,F,U,,81900,21
2972,0,00060615,,2,5,0,2,30.0,21.5,17.8,,18,104,13,32,59,6,6,23,A,0,14,,F,H,4.0,103200,30
2973,0,00060638,,5,8,2,3,6.0,7.0,6.5,6.5,17,44,12,31,36,6,15,16,A,0,17,78.0,F,U,1.0,87600,17
2974,0,00060657,,1,8,0,4,60.0,60.0,36.38,,18,114,15,37,67,6,6,29,A,0,13,76.0,F,H,7.0,103100,37
2975,1,00060684,5.0,2,8,1,4,20.0,16.5,13.0,13.0,19,86,13,33,56,6,15,23,A,0,35,40.0,F,H,5.0,108100,38
2976,1,00060694,25.0,2,9,2,8,30.0,27.5,20.78,27.5,21,112,13,31,68,6,16,29,A,1,42,,F,U,,50100,36
2977,1,00060708,5.0,10,17,5,8,3.0,3.2,3.12,3.0,15,53,13,34,43,6,16,17,S,1,39,,U,H,5.0,48200,30
2978,1,00060738,5.0,6,8,2,3,7.0,5.67,5.25,5.0,19,40,12,32,32,6,15,14,S,1,12,48.0,F,U,,87700,31
2979,0,00060747,,1,10,0,4,20.0,15.0,9.9,,18,78,10,31,54,5,5,22,S,1,12,61.0,U,U,,102500,25
2980,0,00060755,,2,6,2,5,25.0,22.5,14.33,22.5,18,105,13,34,55,6,16,26,A,0,40,48.0,F,U,,69400,32
2981,0,00060828,,4,17,4,11,11.0,11.0,9.18,11.0,21,93,13,34,66,6,17,26,A,1,17,,M,U,5.0,65400,28
2982,1,00060859,10.0,8,15,7,10,7.0,6.5,5.2,6.71,16,105,14,32,51,6,15,21,S,1,12,50.0,F,H,5.0,102600,31
2983,1,00060884,15.0,5,6,2,3,20.0,16.8,14.83,18.5,16,45,15,30,35,6,12,12,A,0,20,,F,H,3.0,81300,49
2984,1,00060897,5.0,7,27,6,15,5.0,3.29,3.22,3.0,18,93,6,22,55,4,14,24,S,1,16,,F,U,,49600,33
2985,0,00060922,,4,21,2,8,5.0,8.75,7.62,7.5,18,88,13,35,65,6,17,26,S,1,21,65.0,F,U,1.0,49200,49
2986,0,00060934,,3,3,2,2,20.0,10.0,10.0,5.0,20,33,12,27,25,6,13,11,A,1,24,55.0,F,H,4.0,76600,27
2987,0,00060940,,1,4,0,2,20.0,20.0,14.25,,26,74,9,22,42,4,4,15,A,0,27,43.0,M,U,,52600,22
2988,0,00060977,,3,16,1,9,10.0,10.0,7.0,10.0,19,129,10,29,61,5,15,29,S,1,44,,F,U,5.0,64300,25
2989,0,00060980,,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,F,0,16,27.0,M,H,5.0,54100,36
2990,0,00061004,,3,9,2,7,5.0,7.67,6.89,6.5,17,102,13,29,59,6,13,24,A,1,16,,U,U,1.0,67100,30
2991,1,00061026,20.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,13,18,15,5,7,6,F,0,36,,F,U,2.0,49900,32
2992,0,00061038,,3,6,0,1,18.0,14.67,11.17,,26,57,10,31,44,5,5,18,A,0,49,66.0,M,U,2.0,61800,22
2993,0,00061039,,4,10,1,4,9.0,12.25,8.5,9.0,15,63,13,33,50,6,16,20,A,0,36,42.0,M,U,5.0,42100,42
2994,0,00061040,,2,8,0,1,25.0,22.5,14.25,,19,65,15,36,56,6,6,21,A,0,36,83.0,U,U,,49900,32
2995,1,00061108,7.0,5,5,2,2,8.0,7.2,7.2,6.5,16,33,14,30,28,6,13,11,A,1,30,60.0,M,H,2.0,39900,35
2996,0,00061144,,1,1,1,1,28.0,28.0,28.0,28.0,16,16,12,17,14,5,7,6,F,0,43,,M,U,,38000,25
2997,1,00061191,10.0,3,19,1,8,5.0,5.67,6.58,7.0,15,126,7,20,47,3,8,17,S,1,30,78.0,F,U,,47200,41
2998,0,00061220,,2,5,2,3,25.0,20.5,16.2,20.5,24,57,11,33,42,6,17,18,A,0,17,57.0,M,H,5.0,108600,31
2999,1,00061232,10.0,1,20,1,16,10.0,10.0,9.25,10.0,21,124,11,26,75,4,10,28,A,1,12,52.0,F,H,6.0,105700,29
3000,0,00061256,,3,3,1,1,35.0,25.0,25.0,15.0,18,33,13,32,30,6,15,13,A,0,35,61.0,M,H,5.0,103900,43
3001,0,00061270,,1,5,0,2,31.0,31.0,24.4,,25,64,11,31,51,6,6,19,A,0,35,45.0,M,H,5.0,195100,19
3002,1,00061275,12.0,4,11,4,7,12.0,9.5,7.64,9.5,15,69,13,34,56,6,17,22,A,1,40,49.0,M,U,,79100,40
3003,0,00061298,,3,14,3,11,10.0,16.67,17.14,16.67,23,113,11,30,71,5,15,28,A,1,25,79.0,M,U,3.0,58900,25
3004,1,00061338,5.0,5,15,3,9,5.0,5.4,5.13,5.67,19,75,13,32,55,5,15,22,S,1,16,40.0,M,H,4.0,54400,29
3005,0,00061363,,1,3,0,1,17.0,17.0,11.0,,26,66,9,23,39,4,4,14,A,0,31,72.0,F,U,2.0,36900,38
3006,0,00061372,,5,8,3,4,15.0,9.0,7.75,8.33,15,40,12,32,34,5,14,14,A,1,27,55.0,F,H,4.0,40200,28
3007,0,00061380,,5,14,2,9,10.0,6.2,5.21,5.0,15,124,12,30,61,5,12,28,S,1,32,81.0,F,H,2.0,28900,30
3008,1,00061421,20.0,2,6,0,1,20.0,18.5,17.17,,18,63,10,26,40,4,4,14,A,0,32,79.0,F,H,5.0,66600,29
3009,1,00061423,15.0,2,5,0,1,11.0,13.0,8.6,,15,80,12,23,39,5,5,13,A,0,32,51.0,M,H,4.0,37000,29
3010,1,00061480,21.0,2,2,2,2,15.0,12.5,12.5,12.5,21,33,11,27,27,4,11,10,A,0,44,47.0,U,H,5.0,57000,33
3011,0,00061483,,3,5,3,4,5.0,6.67,5.6,6.67,16,45,14,32,37,6,13,13,A,1,44,58.0,M,H,3.0,61600,29
3012,1,00061488,7.0,6,26,4,19,10.0,7.83,5.4,8.0,24,122,13,32,77,6,17,31,S,1,44,76.0,M,H,4.0,68200,28
3013,0,00061492,,2,4,1,2,20.0,15.0,10.5,20.0,24,41,11,30,32,6,14,13,A,0,40,41.0,F,H,5.0,66100,31
3014,0,00061510,,2,3,2,2,5.0,8.0,7.0,8.0,16,23,12,18,16,5,8,7,N,0,27,,F,U,,59300,35
3015,1,00061536,25.0,2,2,1,1,15.0,12.5,12.5,10.0,18,33,10,25,23,4,10,9,A,0,31,,M,U,,56100,17
3016,0,00061584,,1,4,0,2,15.0,15.0,11.5,,19,72,10,23,40,4,4,16,A,0,35,52.0,M,H,5.0,85300,17
3017,1,00061586,10.0,2,8,0,4,15.0,15.0,12.63,,18,81,13,30,56,4,4,19,A,1,38,67.0,F,H,4.0,54700,22
3018,0,00061601,,1,1,0,0,15.0,15.0,15.0,,15,15,7,9,9,2,2,3,E,0,35,,F,U,5.0,166100,29
3019,0,00061614,,3,7,1,3,20.0,20.0,17.14,20.0,19,44,13,35,41,6,17,17,A,1,35,48.0,M,H,5.0,99700,22
3020,0,00061616,,1,4,0,1,15.0,15.0,13.0,,26,56,10,30,44,4,4,17,A,0,14,48.0,M,H,7.0,63100,15
3021,0,00061626,,4,30,3,18,6.0,6.25,6.33,5.67,18,129,7,20,66,4,12,28,S,1,40,,F,H,5.0,79000,28
3022,0,00061630,,3,3,2,2,12.0,11.33,11.33,11.0,18,24,13,24,22,6,11,9,N,0,51,,F,U,,37700,31
3023,0,00061632,,2,3,0,1,30.0,18.5,14.0,,19,44,13,30,33,6,6,13,A,0,45,,M,U,,48300,20
3024,0,00061652,,1,1,0,0,20.0,20.0,20.0,,15,15,8,10,10,3,3,4,E,0,49,59.0,M,H,2.0,72900,20
3025,1,00061693,7.0,3,4,1,2,15.0,11.0,9.0,15.0,21,41,12,28,28,6,14,13,A,0,30,52.0,F,U,1.0,41300,34
3026,1,00061745,20.0,2,2,0,0,20.0,17.5,17.5,,18,28,10,23,21,4,4,9,A,0,36,33.0,M,H,5.0,56600,52
3027,1,00061750,10.0,5,22,5,15,10.0,10.4,8.23,10.4,16,120,14,35,76,6,17,31,S,1,40,,U,U,,69200,31
3028,0,00061776,,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,43,67.0,M,H,1.0,70100,27
3029,1,00061805,5.0,6,16,4,8,5.0,3.17,2.63,3.0,18,117,13,31,55,6,14,23,S,1,45,,F,U,,42800,33
3030,1,00061808,25.0,1,1,0,0,20.0,20.0,20.0,,20,20,10,16,15,4,4,5,F,0,40,48.0,M,H,7.0,80900,25
3031,0,00061923,,2,6,0,2,15.0,14.0,11.33,,21,68,11,29,48,5,5,18,A,1,21,72.0,M,H,5.0,36100,28
3032,1,00061933,20.0,2,2,1,1,20.0,20.0,20.0,20.0,19,29,10,23,22,4,10,9,A,0,27,,M,H,5.0,53400,44
3033,0,00061941,,2,2,2,2,25.0,25.0,25.0,25.0,22,33,12,30,29,6,14,12,A,0,16,32.0,M,H,5.0,57400,27
3034,0,00061953,,1,2,1,1,15.0,5.0,10.0,5.0,17,21,13,21,19,6,10,8,N,0,36,,F,U,,86700,21
3035,0,00061955,,1,1,1,1,20.0,20.0,20.0,20.0,24,24,8,18,16,3,7,6,N,0,36,45.0,F,H,7.0,59500,39
3036,1,00061962,25.0,4,12,3,6,16.0,15.25,12.67,15.33,25,52,13,34,45,6,17,19,S,1,40,,F,U,,97000,29
3037,0,00061997,,4,4,3,3,8.0,7.75,7.75,6.67,16,24,14,26,23,6,11,9,N,1,36,,F,U,,49700,40
3038,1,00062056,7.0,3,16,2,10,7.0,7.0,4.63,7.0,17,113,12,27,65,5,11,25,S,1,44,51.0,M,U,5.0,61000,19
3039,1,00062084,20.0,2,12,1,7,14.0,14.5,13.42,15.0,18,65,14,35,58,6,16,22,S,1,49,,M,U,2.0,52200,22
3040,0,00062107,,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,40,27.0,F,H,7.0,70800,41
3041,0,00062111,,5,6,2,2,20.0,9.8,9.0,6.0,18,39,13,32,31,6,15,14,A,1,41,74.0,F,U,1.0,44600,26
3042,0,00062115,,4,17,1,10,10.0,9.75,6.71,10.0,16,105,14,34,68,6,15,27,S,1,36,67.0,M,U,1.0,48400,31
3043,0,00062117,,2,14,1,8,11.0,11.5,7.64,12.0,26,125,9,28,63,4,13,26,A,1,40,37.0,F,H,4.0,48400,33
3044,0,00062119,,2,15,1,9,20.0,20.0,9.0,20.0,16,127,12,30,73,6,14,31,S,1,39,83.0,F,U,2.0,41600,28
3045,0,00062133,,2,2,1,1,25.0,17.5,17.5,10.0,15,23,14,21,19,5,8,7,N,0,49,55.0,M,U,3.0,55200,27
3046,0,00062135,,2,8,2,5,26.0,23.5,14.88,23.5,22,92,12,32,53,6,16,23,A,0,43,52.0,M,H,4.0,48900,29
3047,0,00062152,,4,16,2,12,10.0,10.5,8.25,11.0,18,130,16,35,76,6,15,30,S,1,44,73.0,M,H,4.0,87400,29
3048,0,00062171,,3,10,1,6,20.0,20.0,16.6,20.0,25,127,11,33,67,6,17,30,A,1,49,43.0,U,U,,49300,29
3049,0,00062209,,6,23,3,13,9.0,7.33,8.13,7.0,19,112,11,32,80,5,15,32,S,1,30,37.0,F,U,1.0,29200,28
3050,1,00062232,19.0,3,5,1,2,17.0,17.0,14.6,20.0,16,51,12,31,39,5,13,16,A,0,34,55.0,F,H,4.0,109700,26
3051,0,00062238,,4,21,3,12,5.0,4.75,3.52,4.67,20,104,12,31,71,5,14,27,S,1,35,,M,H,3.0,104100,46
3052,0,00062240,,4,17,3,12,15.0,12.5,10.12,13.0,21,113,12,31,68,6,17,30,A,1,11,45.0,F,H,6.0,91900,25
3053,0,00062247,,3,3,2,2,10.0,7.33,7.33,6.0,16,24,12,22,21,5,9,8,N,1,27,52.0,F,H,3.0,53500,27
3054,0,00062265,,4,17,1,9,25.0,19.0,10.82,20.0,18,128,13,35,75,6,17,32,S,1,27,76.0,M,H,5.0,53500,36
3055,0,00062279,,3,11,1,6,22.0,20.67,18.36,20.0,18,123,14,33,70,6,15,31,A,0,32,83.0,F,U,,54900,25
3056,0,00062281,,2,2,2,2,15.0,17.5,17.5,17.5,18,22,13,20,16,6,11,9,N,0,27,,F,U,2.0,49300,26
3057,1,00062295,20.0,3,6,3,4,30.0,27.67,25.5,27.67,17,44,13,31,39,6,16,16,S,1,27,41.0,F,H,4.0,58100,28
3058,1,00062311,12.0,4,7,0,2,12.0,12.25,9.43,,15,57,11,28,37,5,5,14,A,0,16,,M,U,,57800,39
3059,1,00062349,50.0,3,3,3,3,35.0,30.0,30.0,30.0,22,33,13,31,30,6,14,12,A,0,17,66.0,M,H,5.0,64300,23
3060,0,00062362,,3,6,2,4,20.0,20.0,13.67,20.0,16,57,13,32,44,6,15,18,S,1,11,56.0,M,H,7.0,108200,23
3061,1,00062378,15.0,1,1,0,0,15.0,15.0,15.0,,20,20,8,15,12,3,3,5,F,0,14,57.0,F,H,6.0,101600,27
3062,0,00062393,,3,15,2,10,20.0,20.0,11.27,20.0,24,111,11,33,75,6,17,29,A,1,22,85.0,M,U,1.0,88700,20
3063,1,00062400,3.0,6,27,4,14,3.0,3.33,3.41,3.5,15,123,12,28,68,5,13,29,S,1,18,79.0,F,U,,97500,30
3064,0,00062426,,4,6,1,2,10.0,7.0,5.83,10.0,19,53,13,29,38,6,13,15,A,1,44,19.0,M,H,4.0,65700,37
3065,0,00062457,,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,18,17,3,7,6,N,0,30,59.0,M,H,3.0,39000,26
3066,0,00062463,,4,8,3,3,15.0,12.75,11.0,12.0,23,43,12,34,37,6,17,16,A,0,40,54.0,F,H,5.0,54500,47
3067,0,00062506,,2,2,1,1,15.0,12.5,12.5,10.0,16,21,11,18,17,4,7,7,N,0,43,61.0,M,U,,40900,28
3068,0,00062561,,4,4,2,2,25.0,28.0,28.0,28.5,18,36,13,34,35,6,16,14,A,0,36,76.0,M,U,3.0,52000,32
3069,0,00062568,,1,4,1,4,20.0,20.0,11.75,20.0,21,50,12,30,39,6,14,16,A,1,39,,F,H,4.0,40900,32
3070,1,00062585,25.0,2,2,1,1,25.0,14.0,14.0,3.0,15,29,9,13,14,2,3,4,E,0,30,47.0,F,H,5.0,58100,37
3071,0,00062608,,4,4,2,2,32.0,25.0,25.0,30.0,20,28,13,25,25,6,12,10,A,1,30,81.0,F,H,2.0,49900,26
3072,0,00062610,,5,6,2,2,5.0,6.0,5.83,7.0,18,31,12,26,24,6,12,10,A,0,40,56.0,F,H,5.0,60200,36
3073,0,00062613,,5,5,2,2,5.0,5.6,5.6,6.5,20,33,11,28,26,5,13,11,S,1,30,38.0,F,U,2.0,31300,30
3074,0,00062665,,2,5,2,3,15.0,16.5,13.8,16.5,18,65,13,33,50,6,15,18,A,0,36,62.0,M,H,4.0,46900,34
3075,0,00062686,,2,15,0,7,20.0,16.5,8.27,,17,122,13,32,69,6,6,28,A,1,51,63.0,F,H,2.0,41700,29
3076,0,00062687,,3,9,1,3,7.0,8.67,8.44,14.0,15,69,14,31,51,6,13,18,A,0,51,,F,H,4.0,36100,33
3077,0,00062689,,3,17,2,10,15.0,15.0,13.18,15.0,19,122,13,34,76,6,16,33,S,1,51,49.0,F,U,5.0,36100,33
3078,0,00062699,,7,24,3,15,2.0,3.29,3.38,2.67,16,128,13,33,75,6,16,31,S,1,51,17.0,F,U,1.0,29400,38
3079,1,00062704,12.0,4,5,3,4,13.0,11.5,10.2,11.33,21,45,12,28,34,6,14,14,A,0,36,52.0,M,H,5.0,41600,31
3080,1,00062721,6.0,7,25,5,16,9.0,7.57,6.4,7.2,15,129,11,29,73,5,15,32,S,1,46,,U,U,2.0,41300,26
3081,1,00062741,11.0,4,20,2,10,12.0,10.5,8.5,9.5,18,93,13,35,71,6,17,26,S,1,46,,M,U,,62500,36
3082,0,00062745,,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,15,13,3,6,5,N,0,45,,U,U,,53300,30
3083,1,00062760,5.0,3,20,3,15,5.0,4.33,3.7,4.33,16,127,15,32,71,5,12,27,S,1,43,,M,H,2.0,39700,19
3084,1,00062786,11.0,6,17,3,8,7.0,11.17,8.24,12.0,19,64,14,34,51,6,16,20,S,1,43,62.0,F,U,,43100,32
3085,1,00062795,20.0,3,4,2,2,20.0,20.0,20.0,20.0,15,28,12,26,24,6,13,11,A,1,43,,F,U,2.0,50500,47
3086,0,00062827,,3,3,1,1,10.0,10.0,10.0,10.0,15,21,12,19,18,5,8,7,N,0,41,,F,U,,35100,27
3087,0,00062891,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,18,51.0,M,H,4.0,112500,31
3088,0,00062909,,1,6,0,1,20.0,20.0,16.17,,26,56,10,31,43,5,5,18,A,0,36,,M,U,3.0,38800,24
3089,0,00062917,,1,10,0,6,16.0,16.0,10.65,,19,77,13,32,58,6,6,23,A,1,18,45.0,M,H,4.0,49300,45
3090,0,00062924,,5,20,3,13,9.0,7.2,5.9,7.33,20,125,11,32,72,5,15,32,S,1,18,66.0,F,H,7.0,65000,32
3091,0,00062925,,4,14,3,11,5.0,5.25,3.07,6.0,15,126,11,26,60,5,11,26,A,1,16,37.0,F,H,3.0,50200,25
3092,1,00062928,15.0,1,23,1,13,15.0,15.0,9.17,15.0,19,128,12,25,73,4,9,26,A,1,18,51.0,F,H,6.0,57600,31
3093,1,00062932,10.0,5,6,3,4,5.0,8.6,8.0,7.0,17,41,9,26,29,4,12,11,A,1,21,,M,U,,40300,0
3094,0,00062961,,3,4,3,4,14.0,12.67,10.25,12.67,20,53,12,24,31,6,12,13,A,1,18,51.0,F,U,,66800,30
3095,1,00063000,25.0,1,1,0,0,20.0,20.0,20.0,,20,20,10,16,16,4,4,5,F,0,41,,U,U,,35100,27
3096,0,00063039,,1,1,1,1,15.0,15.0,15.0,15.0,20,20,10,17,16,4,7,6,F,0,36,51.0,M,H,6.0,53500,31
3097,0,00063085,,2,3,1,1,6.0,25.0,18.67,30.0,19,32,12,25,25,6,12,10,A,0,34,65.0,M,U,5.0,62100,27
3098,0,00063091,,3,6,2,3,100.0,45.0,27.0,17.5,18,52,15,37,47,6,17,18,A,1,34,66.0,F,U,4.0,62100,27
3099,1,00063104,40.0,3,15,3,13,32.0,26.33,12.8,26.33,16,127,14,36,75,6,17,34,A,1,49,51.0,M,U,5.0,55100,37
3100,1,00063107,10.0,9,30,6,19,8.0,7.33,4.73,7.17,18,122,13,31,70,6,17,32,S,1,38,70.0,M,H,2.0,57800,41
3101,0,00063112,,3,20,3,13,10.0,10.0,6.15,10.0,21,124,11,30,70,5,14,31,A,1,35,71.0,F,H,6.0,88600,34
3102,1,00063113,5.0,6,32,5,20,5.0,5.17,5.38,5.0,20,129,11,32,80,5,15,34,S,1,39,69.0,M,U,2.0,53100,25
3103,1,00063135,5.0,6,20,3,8,5.0,5.0,4.35,5.0,17,104,12,33,71,6,17,27,S,1,30,64.0,F,H,2.0,77600,38
3104,0,00063140,,1,15,0,9,10.0,10.0,9.8,,26,120,9,26,66,4,4,28,A,1,43,37.0,F,H,2.0,39500,31
3105,0,00063147,,4,12,3,7,20.0,18.5,11.92,18.0,17,65,14,34,56,6,17,21,S,1,40,85.0,F,H,7.0,60400,26
3106,0,00063155,,4,17,0,4,10.0,5.75,3.65,,18,128,15,36,66,6,6,27,S,1,36,,F,H,3.0,46600,32
3107,0,00063161,,5,6,3,4,10.0,15.0,13.33,16.67,18,41,13,31,35,6,15,14,A,0,43,,M,U,1.0,41600,22
3108,0,00063185,,5,16,1,6,3.0,4.4,3.81,3.0,15,65,10,31,48,5,15,20,S,1,51,36.0,F,U,,35300,31
3109,0,00063186,,2,11,0,6,12.0,11.0,7.45,,17,101,13,33,63,6,6,27,A,1,43,,F,U,1.0,39500,31
3110,0,00063200,,2,14,0,6,15.0,15.0,11.93,,19,79,13,32,60,6,6,23,A,1,43,,F,U,1.0,47200,27
3111,1,00063216,5.0,4,5,3,3,7.0,6.0,5.8,5.67,16,28,13,26,24,6,12,10,A,1,41,,M,H,5.0,43100,31
3112,0,00063238,,2,9,0,5,15.0,12.5,7.22,,18,123,9,25,48,4,4,20,A,1,41,65.0,F,H,2.0,60700,30
3113,1,00063267,10.0,1,10,1,4,10.0,10.0,10.8,10.0,16,80,8,29,55,4,14,22,S,1,32,65.0,F,H,2.0,16600,0
3114,0,00063286,,2,6,2,5,50.0,55.0,40.0,55.0,24,113,12,32,57,6,17,26,A,0,43,55.0,M,H,5.0,41500,23
3115,0,00063288,,3,20,0,9,10.0,8.67,5.45,,27,125,9,29,63,4,4,30,A,1,30,80.0,F,H,2.0,44500,33
3116,0,00063292,,1,1,1,1,25.0,25.0,25.0,25.0,21,21,11,18,16,5,8,7,F,0,22,76.0,M,H,4.0,89200,31
3117,0,00063300,,2,3,0,1,30.0,20.0,15.0,,26,43,11,31,35,5,5,14,A,0,27,39.0,M,H,4.0,45600,33
3118,1,00063308,10.0,3,9,2,5,10.0,10.0,8.0,10.0,21,80,12,31,56,6,15,21,S,1,27,74.0,M,H,6.0,48500,36
3119,0,00063358,,2,2,0,0,16.0,13.0,13.0,,19,28,10,23,21,4,4,9,A,0,51,59.0,F,H,2.0,32100,32
3120,0,00063380,,6,8,2,3,12.0,10.33,9.0,10.0,18,40,14,34,37,6,15,15,A,0,49,,F,U,,36500,29
3121,0,00063397,,2,6,0,1,35.0,32.5,20.0,,18,80,13,35,58,6,6,24,A,0,36,57.0,F,U,3.0,49400,52
3122,0,00063420,,1,13,0,5,50.0,35.0,21.31,,18,105,8,25,47,4,4,17,A,1,49,75.0,F,H,7.0,42700,30
3123,0,00063430,,0,1,0,0,15.0,0.0,15.0,,19,19,10,10,12,4,4,4,F,0,41,,M,U,2.0,21900,32
3124,1,00063436,51.0,2,3,1,2,15.0,15.0,11.67,15.0,22,52,10,23,32,4,9,11,A,0,36,67.0,F,U,,33300,33
3125,1,00063542,26.0,3,9,2,6,25.0,21.67,14.56,22.5,17,93,14,33,63,6,15,23,A,0,39,49.0,F,H,4.0,44500,32
3126,0,00063557,,3,5,2,2,20.0,20.0,16.4,20.0,22,44,12,32,36,6,15,15,A,0,24,49.0,F,U,,92100,21
3127,1,00063572,12.0,3,11,2,9,13.0,11.67,5.82,12.0,24,113,11,31,59,5,14,25,S,1,42,56.0,F,H,7.0,77800,35
3128,1,00063612,18.0,1,2,0,0,16.0,16.0,13.5,,18,40,10,25,27,4,4,10,A,0,27,29.0,F,U,1.0,41600,0
3129,0,00063643,,2,2,0,0,15.0,15.0,15.0,,27,32,9,23,22,4,4,9,A,0,45,57.0,M,H,3.0,42500,31
3130,0,00063659,,2,12,1,6,10.0,13.0,7.33,10.0,18,128,12,30,66,5,12,29,A,0,36,38.0,M,H,3.0,30800,30
3131,1,00063725,25.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,11,18,17,5,8,7,F,0,46,74.0,M,U,,63700,34
3132,0,00063739,,6,19,3,8,11.0,11.33,11.16,11.0,22,91,12,33,61,6,16,26,S,1,43,70.0,F,U,2.0,35400,40
3133,0,00063742,,1,1,0,0,20.0,20.0,20.0,,18,18,10,15,12,4,4,5,F,0,51,78.0,F,H,3.0,70800,36
3134,0,00063757,,4,4,2,2,23.0,20.0,20.0,20.0,18,35,13,30,29,6,14,12,A,0,43,,F,U,,46700,32
3135,0,00063790,,1,13,0,7,35.0,35.0,19.46,,25,127,12,34,76,6,6,35,A,1,36,,F,H,3.0,41200,32
3136,0,00063799,,7,9,4,4,8.0,10.0,10.56,8.25,22,44,12,33,38,6,16,16,A,1,46,35.0,F,U,2.0,51500,34
3137,0,00063813,,4,5,1,1,7.0,6.5,6.4,7.0,18,32,13,27,25,6,12,10,A,0,44,,F,H,5.0,70800,23
3138,0,00063830,,1,17,1,11,10.0,10.0,8.24,10.0,21,124,11,25,67,4,10,26,A,1,38,,F,U,2.0,58900,22
3139,0,00063854,,2,6,1,4,16.0,13.0,10.5,16.0,21,98,5,17,43,2,6,19,A,0,45,,F,U,,36700,30
3140,1,00063865,12.0,1,19,1,12,12.0,12.0,5.58,12.0,18,128,12,29,70,5,12,29,A,1,36,62.0,M,U,2.0,44800,32
3141,0,00063911,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,14,4,7,6,F,0,40,79.0,F,H,3.0,67900,28
3142,1,00063941,10.0,5,19,4,14,10.0,10.8,8.16,10.25,21,124,12,32,73,6,17,31,S,1,44,,F,U,,70000,29
3143,0,00063951,,2,3,2,3,15.0,15.0,11.67,15.0,20,41,10,29,33,4,12,12,A,0,40,35.0,M,H,5.0,68300,29
3144,1,00063971,4.0,5,6,4,4,4.0,4.8,4.5,5.0,15,29,13,26,25,6,12,10,A,1,45,55.0,M,U,,44400,31
3145,1,00063990,30.0,3,3,0,0,25.0,23.33,23.33,,19,32,13,28,26,6,6,11,A,0,36,53.0,M,U,3.0,43000,36
3146,0,00064002,,1,1,0,0,15.0,15.0,15.0,,16,16,11,16,13,4,4,5,F,0,30,,F,U,2.0,21800,28
3147,1,00064008,35.0,3,4,1,1,21.0,17.0,19.0,15.0,15,31,12,27,26,5,12,10,A,0,12,35.0,M,H,6.0,88700,30
3148,1,00064058,20.0,2,3,1,2,15.0,12.5,10.0,15.0,21,45,11,25,29,5,10,10,A,0,35,41.0,F,H,6.0,90400,31
3149,0,00064062,,3,14,3,11,10.0,10.0,9.14,10.0,16,77,13,32,62,6,15,22,S,1,49,40.0,M,H,2.0,59600,31
3150,1,00064074,10.0,1,1,0,0,15.0,15.0,15.0,,27,27,7,20,17,3,3,8,N,0,32,,F,H,2.0,32500,44
3151,1,00064115,15.0,3,12,1,8,15.0,13.33,7.5,10.0,19,127,7,27,60,4,14,28,A,0,27,72.0,M,H,5.0,50100,29
3152,0,00064124,,2,5,2,4,17.0,18.5,15.4,18.5,23,53,12,33,45,6,16,19,A,0,25,70.0,F,U,,60700,35
3153,0,00064141,,2,8,1,5,50.0,37.5,18.13,25.0,19,80,13,34,59,6,17,24,A,1,35,51.0,M,H,6.0,80200,27
3154,0,00064145,,1,10,0,5,15.0,15.0,9.1,,19,105,13,27,56,6,6,23,A,1,28,51.0,M,H,5.0,53700,41
3155,0,00064153,,3,24,3,16,14.0,13.0,8.29,13.0,15,127,12,31,81,5,14,32,A,1,39,65.0,F,U,5.0,68900,24
3156,1,00064161,11.0,3,4,1,1,11.0,11.0,9.5,11.0,19,31,12,26,24,6,12,10,A,0,44,69.0,M,H,2.0,58800,25
3157,1,00064162,10.0,5,5,4,4,10.0,9.4,9.4,9.25,17,30,11,25,24,5,12,11,A,1,00,,F,U,4.0,44100,0
3158,1,00064165,20.0,3,5,2,3,15.0,10.0,7.8,10.0,23,40,12,31,32,6,15,14,A,0,40,33.0,F,H,4.0,59400,25
